brand,product_id,product_name,department,price_category,listing_price,sale_price,discount,revenue
Adidas,AQ0539,WOMEN'S ADIDAS RUNNING AEROBOUNCE 2 SHOES,Women,Competitve,79.99,39.99,0.5,1439.64
Adidas,EG2646,Men's adidas Originals A.R. Trainers,Men,Competitve,89.99,89.99,0.0,15712.25
Adidas,EH0181,Men's adidas Originals Rivalry Low Shoes,Men,Competitve,79.99,79.99,0.0,9934.76
Adidas,EF5902,Men's adidas Originals SC Premiere Shoes,Men,Competitve,119.99,119.99,0.0,9935.17
Adidas,FU6910,Men's adidas Originals X_PLR S Shoes,Men,Competitve,75.99,75.99,0.0,4377.02
Adidas,AC7104,WOMEN'S ADIDAS RUNNING EDGEBOUNCE SHOES,Women,Competitve,89.99,44.99,0.5,5425.79
Adidas,EF9625,Men's adidas Originals ZX 4000 4D Shoes,Men,Premium,279.99,279.99,0.0,16127.42
Adidas,D97946,Women's adidas by Steall Mccartney Running Ultraboost T.S. Shoes,Women,Premium,179.99,89.99,0.5,2753.69
Adidas,B75667,WOMEN'S ADIDAS RUNNING PUREBOOST GO SHOES,Women,Competitve,109.99,54.99,0.5,3662.33
Adidas,BD7080,Women's adidas Running EdgeBounce Shoes,Women,Competitve,89.99,44.99,0.5,6397.58
Adidas,CL9914,Men's adidas Bentton II Sandals,Men,Economy,24.99,14.99,0.4,1915.72
Adidas,BB6602,WOMEN'S ADIDAS RUNNING SOLAR BOOST SHOES,Women,Competitve,119.99,59.99,0.5,7126.81
Adidas,EF5435,Men's Originals Swift Run Shoes,Men,Competitve,75.99,75.99,0.0,10395.43
Adidas,BC1050,Women's adidas Running EdgeBounce Shoes,Women,Competitve,89.99,44.99,0.5,4696.96
Adidas,EF5507,Men's adidas Originals X_PLR S Shoes,Men,Competitve,75.99,75.99,0.0,683.91
Adidas,D97319,Women's adidas Running Alphabounce Instinct Shoes,Women,Competitve,89.99,44.99,0.5,2348.48
Adidas,EF5985,Men's adidas Originals Continental 80 Shoes,Men,Competitve,79.99,79.99,0.0,8782.9
Adidas,EF5441,Men's adidas Originals Swift Run Shoes,Men,Competitve,75.99,75.99,0.0,11489.69
Adidas,F35769,Women's adidas Sport Inspired Courtset Shoes,Women,Economy,49.99,24.99,0.5,2563.97
Adidas,EG8776,Men's Originals ZX Flux Shoes,Men,Competitve,75.99,75.99,0.0,3693.11
Adidas,D97429,Women's adidas Running Solar Drive Shoes,Women,Competitve,99.99,49.99,0.5,539.89
Adidas,EF0820,Women's adidas Running Solar Blaze Shoes,Women,Competitve,75.99,75.99,0.0,2325.29
Adidas,EF4027,Men's adidas Originals Lxcon Shoes,Men,Competitve,119.99,119.99,0.0,14902.76
Adidas,CG6732,Women's adidas Sport Inspired Court 70s Shoes,Women,Competitve,55.99,27.99,0.5,2821.39
Adidas,EH2180,Men's adidas Originals Rivalry RM Shoes,Men,Competitve,129.99,129.99,0.0,12635.03
Adidas,EF6050,Men's adidas Originals Team Court Shoes,Men,Competitve,65.99,65.99,0.0,1781.73
Adidas,EF6048,Men's adidas Originals Team Court Shoes,Men,Competitve,65.99,65.99,0.0,4751.28
Adidas,EE7290,Unisex adidas Originals Skateboarding 3MC Shoes,Unisex,Competitve,59.99,35.99,0.4,5700.82
Adidas,EE7449,Women's adidas Originals Adilette Slides,Women,Economy,39.99,23.99,0.4,2245.46
Adidas,EE7968,Women's adidas Sport Inspired Grand Court Base Shoes,Women,Economy,39.99,39.99,0.0,4030.99
Adidas,F36481,Women's adidas Sport Inspired Advantage Shoes,Women,Competitve,55.99,33.59,0.4,4111.42
Adidas,EG1900,Unisex adidas Swim Adilette TND Slides,Unisex,Economy,29.99,29.99,0.0,2969.01
Adidas,EF6049,Men's Originals Team Court Shoes,Men,Competitve,65.99,65.99,0.0,4038.59
Adidas,EF7141,Men's adidas Originals Drop Step Shoes,Men,Competitve,75.99,75.99,0.0,4240.24
Adidas,EF7140,Men's adidas Originals Drop Step Shoes,Men,Competitve,75.99,75.99,0.0,11626.47
Adidas,CQ1091,Unisex adidas ORIGINALS KIEL SHOES,Unisex,Competitve,69.99,34.99,0.5,3841.9
Adidas,EF7134,Men's Originals Drop Step Shoes,Men,Competitve,75.99,75.99,0.0,6155.19
Adidas,EH1097,Men's adidas Sports Inspired Lite Racer 2.0 Shoes,Men,Economy,45.99,45.99,0.0,6043.09
Adidas,FV4656,Men's adidas Originals Supercourt Shoes,Men,Competitve,75.99,75.99,0.0,4513.81
Adidas,G26947,Women's adidas Running SenseBoost GO Shoes,Women,Competitve,109.99,65.99,0.4,3088.33
Adidas,F34060,Women's adidas Running Adizero Boston 8 Shoes,Women,Competitve,109.99,65.99,0.4,1306.6
Adidas,G26944,Women's adidas Running SenseBoost GO Shoes,Women,Competitve,109.99,65.99,0.4,11521.85
Adidas,EG5185,Men's adidas Running Universal Works Ultraboost 19 Shoes,Men,Premium,199.99,199.99,0.0,33838.31
Adidas,EG5188,Men's adidas Running Universal Works Ultraboost 19 Shoes,Men,Premium,199.99,199.99,0.0,15839.21
Adidas,FV3029,Men's adidas Originals Superstar MG Shoes,Men,Competitve,79.99,79.99,0.0,12958.38
Adidas,FV4658,Men's adidas Originals Supercourt Shoes,Men,Competitve,75.99,75.99,0.0,6291.97
Adidas,CM4831,Men's adidas Running Jerzo Shoes,Men,Competitve,52.99,52.99,0.0,2098.4
Adidas,EF6270,Men's adidas Originals Deerupt Runner Shoes,Men,Competitve,89.99,89.99,0.0,13120.54
Adidas,CM4705,Men's Running Ancho Shoes,Men,Economy,49.99,49.99,0.0,8638.27
Adidas,FV3031,Men's adidas Originals Superstar MG Shoes,Men,Competitve,79.99,79.99,0.0,863.89
Adidas,FV5358,Men's adidas Originals Swift Run RF Shoes,Men,Competitve,75.99,75.99,0.0,3282.77
Adidas,DB0594,MEN'S ADIDAS SPORT INSPIRED CLOUDFOAM LITE RACER SHOES,Men,Competitve,59.99,29.99,0.5,701.77
Adidas,G27461,Unisex adidas Originals Marathon Tech Shoes,Unisex,Competitve,119.99,59.99,0.5,7774.7
Adidas,CM4708,Men's Running Ancho Shoes,Men,Economy,49.99,49.99,0.0,1349.73
Adidas,DA9868,Men's adidas Sport Inspired VL Court 2.0 Shoes,Men,Economy,49.99,24.99,0.5,1484.41
Adidas,EE9540,Men's adidas Sport Inspired Questar Flow Shoes,Men,Competitve,69.99,41.99,0.4,7180.29
Adidas,DB3483,Men's adidas Running Solar Blaze Shoes,Men,Competitve,79.99,39.99,0.5,647.84
Adidas,EE3912,Men's adidas Originals White Mountaineering X Terrex Agravic Speed+ Shoes,Men,Premium,179.99,89.99,0.5,3401.62
Adidas,CJ0183,MEN'S ADIDAS OUTDOOR NAHA SHOES,Men,Competitve,59.99,29.99,0.5,4750.42
Adidas,AQ0534,MEN'S ADIDAS RUNNING AEROBOUNCE 2 SHOES,Men,Competitve,89.99,44.99,0.5,4211.06
Adidas,CK9502,Men's adidas Running Kalus 1.0 Shoes,Men,Economy,45.99,22.99,0.5,2151.86
Adidas,BC1041,Men's adidas Running PureBounce+ Street Shoes,Men,Competitve,79.99,39.99,0.5,1511.62
Adidas,CM0065,Men's adidas Swim Bise Slippers,Men,Economy,14.99,8.99,0.4,614.92
Adidas,EG3013,Men's Running EnergyFalcon Shoes,Men,Competitve,75.99,75.99,0.0,1641.38
Adidas,EE4966,Men's adidas Originals Rivalry Low Shoes,Men,Competitve,75.99,45.59,0.4,5744.34
Adidas,B75806,MEN'S ADIDAS ORIGINALS SAMBA OG SHOES,Men,Competitve,79.99,79.99,0.0,13822.27
Adidas,CK9434,Men's adidas Running Bolter Shoes,Men,Economy,42.99,21.49,0.5,3210.61
Adidas,EH0833,Men's Sport Inspired Pok̩mon Phosphere Shoes,Men,Competitve,69.99,69.99,0.0,9070.7
Adidas,G27637,Men's adidas Originals U_Path Run Shoes,Men,Competitve,79.99,79.99,0.0,3887.51
Adidas,CL7579,Men's adidas Sport Inspired Kaptur Shoes,Men,Economy,45.99,22.99,0.5,3600.23
Adidas,CK9631,Men's adidas Running Adi Pacer 4.0 Shoes,Men,Economy,35.99,17.99,0.5,1424.81
Adidas,EE6091,Men's adidas Originals Skateboarding 3MC Shoes,Men,Competitve,59.99,35.99,0.4,5182.56
Adidas,CL9945,Men's adidas Outdoor Fassar Sandals,Men,Economy,27.99,16.79,0.4,997.33
Adidas,FV4189,Men's adidas Originals Superstar Shoes,Men,Competitve,79.99,79.99,0.0,5327.33
Adidas,F34477,Men's adidas Running 8K Shoes,Men,Competitve,55.99,27.99,0.5,705.35
Adidas,F34683,Men's adidas Running Duramo 9 Shoes,Men,Competitve,65.99,32.99,0.5,1603.31
Adidas,CP8827,MEN'S ADIDAS RUNNING GALAXY 4 SHOES,Men,Competitve,52.99,26.49,0.5,858.28
Adidas,F36998,Men's adidas Running Asweerun Shoes,Men,Competitve,55.99,27.99,0.5,4232.09
Adidas,F36457,Men's adidas Sport Inspired Court Adapt Shoes,Men,Competitve,59.99,29.99,0.5,53.98
Adidas,EE8008,Men's adidas Originals Yung-96 Chasm Shoes,Men,Competitve,79.99,47.99,0.4,4405.48
Adidas,EE5511,Men's adidas Originals Gazelle Shoes,Men,Competitve,79.99,47.99,0.4,6737.8
Adidas,EE5602,Men's adidas Originals Nizza Shoes,Men,Competitve,59.99,35.99,0.4,2979.97
Adidas,EE6329,Men's adidas Originals Continental 80 Shoes,Men,Competitve,79.99,47.99,0.4,3800.81
Adidas,EE5506,Men's adidas Originals Samba RM Shoes,Men,Competitve,119.99,71.99,0.4,4794.53
Adidas,F36471,MEN'S ADIDAS SPORT INSPIRED VS ADVANTAGE CLEAN SHOES,Men,Economy,45.99,22.99,0.5,993.17
Adidas,EF6551,Men's Originals Samba OG Shoes,Men,Competitve,75.99,53.19,0.3,1340.39
Adidas,EE6325,Men's adidas Originals Supercourt Shoes,Men,Competitve,79.99,47.99,0.4,6565.03
Adidas,EE5678,Men's adidas Originals Deerupt Runner Shoes,Men,Competitve,89.99,53.99,0.4,485.91
Adidas,EE4967,Men's adidas Originals Rivalry Low Shoes,Men,Competitve,75.99,45.59,0.4,6975.27
Adidas,EF8907,Women's adidas Running Pulseboost HD Winter Shoes,Women,Competitve,129.99,77.99,0.4,12915.14
Adidas,EE8688,Men's adidas Originals Pharrell Williams X BYW CNY Shoes,Men,Premium,219.99,109.99,0.5,5939.46
Adidas,EE8972,Men's adidas Originals Forest Grove Shoes,Men,Competitve,65.99,39.59,0.4,2565.43
Adidas,EE7239,Men's adidas Originals Yung-96 Chasm Shoes,Men,Competitve,79.99,47.99,0.4,5442.07
Adidas,G26935,Women's adidas Running PulseBoost HD Shoes,Women,Competitve,129.99,77.99,0.4,6878.72
Adidas,EE5394,Men's adidas Originals Continental 80 Shoes,Men,Competitve,79.99,47.99,0.4,5010.16
Adidas,EH0033,Women's adidas Adilette Comfort Slides,Women,Economy,35.99,35.99,0.0,2656.06
Adidas,B75573,MEN'S ADIDAS RUNNING GALAXY 4 SHOES,Men,Competitve,52.99,26.49,0.5,2384.1
Adidas,EE4883,Men's adidas Originals POD-S3.2 ML Shoes,Men,Competitve,129.99,77.99,0.4,6317.19
Adidas,DA8964,WOMEN'S ADIDAS PUREBOOST X TRAINER 3.0 LL SHOES,Women,Competitve,109.99,54.99,0.5,197.96
Adidas,CJ8060,MEN'S ADIDAS RUNNING LEGUS SHOES,Men,Competitve,59.99,29.99,0.5,2159.28
Adidas,B75782,WOMEN'S ADIDAS ALPHABOUNCE TRAINER SHOES,Women,Competitve,79.99,39.99,0.5,1871.53
Adidas,G27401,Women's adidas Running SenseBoost GO Shoes,Women,Competitve,109.99,65.99,0.4,10334.03
Adidas,B75780,WOMEN'S ADIDAS ALPHABOUNCE TRAINER SHOES,Women,Competitve,79.99,39.99,0.5,6262.43
Adidas,S80807,WoMEN'S adidas Outdoor TERREX VOYAGER DLX SHOES,Women,Competitve,79.99,32.0,0.6,2476.8
Adidas,S32279,Men's adidas Originals ZX Flux Shoes,Men,Competitve,75.99,75.99,0.0,8890.83
Adidas,AC7556,WOMEN'S ADIDAS BY STELLA MCCARTNEY PUREBOOST X TRAINING 3.0 SHOES,Women,Competitve,129.99,64.99,0.5,11347.25
Adidas,B22785,MEN'S ADIDAS ORIGINALS MATCHCOURT HIGH RX SHOES,Men,Competitve,69.99,34.99,0.5,5731.36
Adidas,F35130,Women's adidas Sport Inspired VL Court 2.0 Shoes,Women,Economy,49.99,24.99,0.5,4408.24
Adidas,B43742,MEN'S ADIDAS SPORT INSPIRED CAFLAIRE SHOES,Men,Competitve,55.99,33.59,0.4,1692.94
Adidas,CK9814,Women's adidas Outdoor Mobe Sandals,Women,Economy,24.99,12.49,0.5,2135.79
Adidas,CK9571,Men's adidas Sport Inspired Videll Shoes,Men,Economy,37.99,18.99,0.5,3315.65
Adidas,F34844,Men's adidas Running Argecy Shoes,Men,Competitve,55.99,27.99,0.5,2972.54
Adidas,F35284,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,159.99,111.99,0.3,9877.52
Adidas,CQ1149,men's Adidas ORIGINALS SKATEBOARDING VARIAL SHOES,Men,Competitve,79.99,39.99,0.5,5758.56
Adidas,F34739,Women's adidas Sports Inspired Daily 2.0 Shoes,Women,Economy,49.99,24.99,0.5,314.87
Adidas,CK9866,Men's adidas Outdoor Volantis II Shoes,Men,Competitve,54.99,27.49,0.5,197.93
Adidas,EE5654,Men's adidas Originals Deerupt S Shoes,Men,Competitve,109.99,65.99,0.4,5939.1
Adidas,FV3013,Men's adidas Originals Superstar Pure Shoes,Men,Competitve,119.99,119.99,0.0,2159.82
Adidas,F35282,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,159.99,111.99,0.3,16126.56
Adidas,EF9624,Men's adidas Originals ZX 4000 4D Shoes,Men,Premium,279.99,279.99,0.0,9071.68
Adidas,CK9865,Men's adidas Outdoor Volantis II Shoes,Men,Competitve,54.99,27.49,0.5,247.41
Adidas,F34073,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,169.99,118.99,0.3,856.73
Adidas,D96551,Women's adidas Originals Pharrell Williams Tennis HU Shoes,Women,Competitve,89.99,44.99,0.5,2186.51
Adidas,CK9784,NAHA,,Competitve,59.99,29.99,0.5,1025.66
Adidas,F36512,Women's adidas Sport Inspired Questar Summer Shoes,Women,Competitve,55.99,27.99,0.5,1813.75
Adidas,F35283,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,159.99,111.99,0.3,2015.82
Adidas,EG3096,Men's adidas Originals 424 Pro Model Shoes,Men,Premium,169.99,169.99,0.0,611.96
Adidas,EG3115,Women's Running Asweego Shoes,Women,Competitve,75.99,75.99,0.0,5471.28
Adidas,EF5550,Men's Originals Gazelle Shoes,Men,Competitve,79.99,79.99,0.0,2591.68
Adidas,EF9623,Men's adidas Originals ZX 4000 4D Shoes,Men,Premium,279.99,279.99,0.0,31246.88
Adidas,CJ3410,WoMen's adidas RUNNING KIVARO SL SHOES,Women,Economy,45.99,22.99,0.5,993.17
Adidas,CQ1061,Unisex ADIDAS SKATEBOARDING ADI-EASE VULCANIZED SHOES,Unisex,Competitve,69.99,34.99,0.5,4219.79
Adidas,BB4014,Women's adidas PUREBOOST X ALL TERRAIN Shoes,Women,Competitve,109.99,44.0,0.6,7603.2
Adidas,AQ6095,Women's adidas Vengeful Boost Running Shoes,Women,Competitve,109.99,44.0,0.6,3880.8
Adidas,EF7135,Men's Originals Drop Step Shoes,Men,Competitve,75.99,75.99,0.0,13541.42
Adidas,B44500,Women's Running CC Cosmic Boost Shoes,Women,Competitve,99.99,40.0,0.6,4320.0
Adidas,EF1629,Unisex Football Predator Mutator 20.1 Firm Ground Boots,Unisex,Competitve,149.99,149.99,0.0,16198.92
Adidas,B43600,WOMEN'S ADIDAS SWIM CLOUDFOAM FLIP FLOPS,Women,Economy,32.99,16.49,0.5,2077.74
Adidas,EG8735,Men's Originals Ozweego Shoes,Men,Competitve,119.99,119.99,0.0,12742.94
Adidas,G28713,Women's adidas Swim Adilette Aqua Slides,Women,Economy,17.99,17.99,0.0,64.76
Adidas,EF3538,Unisex adidas Originals Continental Vulc Shoes,Unisex,Competitve,65.99,39.59,0.4,4061.93
Adidas,CJ9005,WOMEN'S ADIDAS ELEVATE SANDALS,Women,Economy,27.99,13.99,0.5,176.27
Adidas,AH2156,WOMEN'S ADIDAS TENNIS ADIZERO CLUB 2.0 SHOES,Women,Competitve,69.99,34.99,0.5,0.0
Adidas,FV6447,Men's adidas Originals Yung-1 Shoes,Men,Competitve,109.99,109.99,0.0,16828.47
Adidas,CM7767,Women's ADIDAS TENNIS BARRICADE CLUB SHOES,Women,Competitve,89.99,44.99,0.5,4454.01
Adidas,DB0646,Unisex ADIDAS RUNNING LITE RACER SHOES,Unisex,Economy,39.99,23.99,0.4,259.09
Adidas,CG6367,Women's adidas Tennis GameCourt Shoes,Women,Competitve,59.99,29.99,0.5,4210.6
Adidas,CM7741,Women's ADIDAS TENNIS ADIZERO CLUB SHOES,Women,Competitve,79.99,39.99,0.5,3383.15
Adidas,CJ9006,WOMEN'S ADIDAS OUTDOOR ELEVATE SANDALS,Women,Economy,27.99,13.99,0.5,528.82
Adidas,AC7943,WOMEN'S ADIDAS OUTDOOR TERREX TRACEROCKER SHOES,Women,Economy,49.99,29.99,0.4,4210.6
Adidas,CG6364,WOMEN'S ADIDAS TENNIS ADIZERO CLUB SHOES,Women,Competitve,59.99,29.99,0.5,2699.1
Adidas,BC0534,Women's adidas Outdoor Terrex Tracerocker Shoes,Women,Competitve,55.99,33.59,0.4,5925.28
Adidas,CK1081,WOMEN'S ADIDAS OUTDOOR MOBE SANDALS,Women,Economy,24.99,12.49,0.5,2000.9
Adidas,F37022,Women's adidas Running Asweego Shoes,Women,Competitve,69.99,34.99,0.5,1826.48
Adidas,EE3812,Women's adidas Tennis Game Court Shoes,Women,Competitve,59.99,35.99,0.4,2591.28
Adidas,G26834,Women's adidas Tennis CourtJam Bounce Shoes,Women,Competitve,89.99,53.99,0.4,6899.92
Adidas,FV6794,Unisex Originals CRAIG GREEN KONTUUR I SHOES,Unisex,Premium,239.99,239.99,0.0,34990.54
Adidas,G26790,Women's adidas Tennis SoleMatch Bounce Shoes,Women,Competitve,129.99,77.99,0.4,9124.83
Adidas,EH1524,Women's adidas Running Astrarun Shoes,Women,Competitve,99.99,69.99,0.3,2897.59
Adidas,G26548,Women's adidas Tennis Adizero Club Shoes,Women,Competitve,79.99,47.99,0.4,6996.94
Adidas,B42122,WOMEN'S ADIDAS SWIM ADILETTE COMFORT SLIDES,Women,Economy,29.99,17.99,0.4,1068.61
Adidas,F99913,Unisex adidas Badminton Wucht P5.1 Shoes,Unisex,Competitve,79.99,47.99,0.4,6565.03
Adidas,EG1073,Women's adidas by Stella Mccartney Running UltraBoost T Shoes,Women,Premium,179.99,179.99,0.0,24622.63
Adidas,EG7893,Men's adidas Running Adizero Boston 8 Shoes,Men,Competitve,129.99,129.99,0.0,6785.48
Adidas,G28915,Women's adidas Originals Fiorucci Adilette Slides,Women,Economy,45.99,22.99,0.5,206.91
Adidas,BB3484,WoMEN'S adidas RUNNING supernova SHOES,Women,Competitve,109.99,44.0,0.6,3643.2
Adidas,EG1069,Women's adidas by Stella Mccartney Running UltraBoost Shoes,Women,Premium,179.99,179.99,0.0,7775.57
Adidas,EG2015,Women's adidas Tennis GameCourt Shoes,Women,Competitve,59.99,41.99,0.3,4988.41
Adidas,FW3138,Unisex Bascketball Pro Model 2G - Forbidden City Shoes,Unisex,Competitve,99.99,99.99,0.0,9359.06
Adidas,EF2212,Women's Running Boston Shoes,Women,Premium,179.99,179.99,0.0,15227.15
Adidas,EG1071,Women's adidas by Stella Mccartney Running UltraBoost 20 Shoes,Women,Premium,179.99,179.99,0.0,28834.4
Adidas,EG2045,Women's Running SL20 Shoes,Women,Competitve,109.99,109.99,0.0,6533.41
Adidas,EE4036,Women's adidas Running Edge Lux 3 Shoes,Women,Competitve,79.99,79.99,0.0,1295.84
Adidas,FW5423,Unisex Bascketball Pro Model 2G - Forbidden City + Shoes,Unisex,Competitve,99.99,99.99,0.0,4679.53
Adidas,EG1287,Women's adidas Running Edge Lux 3 Shoes,Women,Competitve,79.99,79.99,0.0,2015.75
Adidas,EG2663,Women's Sport Inspired Roguera Shoes,Women,Economy,49.99,49.99,0.0,8638.27
Adidas,EG2017,Women's Tennis GameCourt Shoes,Women,Competitve,59.99,59.99,0.0,8746.54
Adidas,EG0719,Women's Running Ultraboost 20 Shoes,Women,Premium,169.99,169.99,0.0,11627.32
Adidas,EH1208,Women's Running Ultraboost A.RDY Shoes,Women,Premium,169.99,169.99,0.0,22336.69
Adidas,EG4901,Unisex adidas Originals by Alexander Wang Puff Trainer Shoes,Unisex,Premium,239.99,239.99,0.0,8207.66
Adidas,EE4264,Women's adidas Running Solar Drive 19 Shoes,Women,Competitve,119.99,119.99,0.0,1295.89
Adidas,EG1096,Women's Running Focus Magnolia Shoes,Women,Competitve,99.99,99.99,0.0,3959.6
Adidas,EG1011,Women's adidas Running PulseBoost HD Shoes,Women,Competitve,149.99,149.99,0.0,23488.43
Adidas,EG2052,Women's Running SL 20 Shoes,Women,Competitve,109.99,109.99,0.0,7523.32
Adidas,EG0720,Women's Running Ultraboost 20 Shoes,Women,Premium,169.99,169.99,0.0,21112.76
Adidas,EF2696,Women's Tennis Laceless Hard Court Shoes,Women,Competitve,149.99,149.99,0.0,5669.62
Adidas,EG0715,Women's adidas Running Ultraboost 20 Shoes,Women,Premium,179.99,179.99,0.0,5507.69
Adidas,EE4614,Women's adidas Training FitBounce Trainers,Women,Competitve,75.99,75.99,0.0,4787.37
Adidas,EH1333,Unisex adidas Badminton Wucht P5.1 Shoes,Unisex,Competitve,79.99,79.99,0.0,8206.97
Adidas,EF0524,Women's adidas Running SenseBounce+ Shoes,Women,Competitve,89.99,89.99,0.0,15874.24
Adidas,EH1847,Women's adidas by Stella Mccartney Running UltraBoost 20 Shoes,Women,Premium,179.99,179.99,0.0,11339.37
Adidas,G27491,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,179.99,125.99,0.3,5669.55
Adidas,EF0708,Women's adidas Running SenseBoost GO Shoes,Women,Competitve,129.99,129.99,0.0,10295.21
Adidas,EE4005,Women's adidas Running PulseBoost HD Shoes,Women,Competitve,149.99,149.99,0.0,3779.75
Adidas,EG0761,Women's Running Ultraboost 20 Shoes,Women,Premium,169.99,169.99,0.0,29986.24
Adidas,EF2774,Women's adidas Tennis Adizero Club Shoes,Women,Competitve,69.99,69.99,0.0,2141.69
Adidas,EE5147,Women's adidas Running Adizero Boston 8 Shoes,Women,Competitve,129.99,129.99,0.0,4679.64
Adidas,EF1565,Unisex Football Predator Mutator 20+ Firm Ground Boots,Unisex,Premium,229.99,229.99,0.0,12419.46
Adidas,F35285,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,159.99,111.99,0.3,18747.13
Adidas,G27482,Women's adidas Running Ultraboost 19 Shoes,Women,Premium,169.99,118.99,0.3,16706.2
Adidas,BC1031,WOMEN'S ADIDAS RUNNING PUREBOUNCE+ STREET SHOES,Women,Competitve,69.99,34.99,0.5,1700.51
Adidas,F35539,Unisex adidas Swim Adilette Aqua Slides,Unisex,Economy,17.99,17.99,0.0,615.26
Adidas,CK9816,Women's adidas Outdoor Mobe Sandals,Women,Economy,24.99,12.49,0.5,696.94
Adidas,B96338,Women's adidas Running Edge Lux 2 Shoes,Women,Competitve,79.99,39.99,0.5,3095.23
Adidas,CM7531,Unisex ADIDAS OUTDOOR TERREX JAWPAW SANDALS,Unisex,Competitve,59.99,59.99,0.0,5939.01
Adidas,EG1369,Women's adidas Running Ultraboost 20 Shoes,Women,Premium,189.99,189.99,0.0,7523.6
Adidas,EG1837,Unisex adidas Running Pharrell Williams Solar HU Human Made Shoes,Unisex,Competitve,149.99,149.99,0.0,25918.27
Adidas,FV6106,Unisex adidas Running Alphaedge 4D Shoes,Unisex,Premium,279.99,279.99,0.0,26711.05
Adidas,FV4526,Men's adidas Originals Rivalry Shoes,Men,Competitve,89.99,89.99,0.0,9556.94
Adidas,EG3729,Men's adidas Originals 424 SC Premiere Shoes,Men,Competitve,129.99,129.99,0.0,22696.25
Adidas,FU8941,Men's adidas Originals Supercourt RX Gore-Tex Shoes,Men,Premium,159.99,159.99,0.0,13535.15
Adidas,FU8932,Men's adidas Originals SC Premiere Gore-Tex Shoes,Men,Competitve,119.99,119.99,0.0,7991.33
Adidas,CM6080,Men's adidas Swim Stabile Slippers,Men,Economy,12.99,12.99,0.0,210.44
Adidas,CM6051,Men's adidas Toe Side III Slippers,Men,Economy,12.99,12.99,0.0,210.44
Adidas,CM6052,Men's adidas Toe Side III Slippers,Men,Economy,12.99,12.99,0.0,467.64
Adidas,CM6081,Men's adidas Swim Stabile Slippers,Men,Economy,12.99,12.99,0.0,1449.68
Adidas,CM6068,Men's adidas Swim Coset II Slippers,Men,Economy,14.99,14.99,0.0,2077.61
Adidas,FV4418,Men's adidas Originals SL 80 Shoes,Men,Competitve,99.99,99.99,0.0,719.93
Adidas,CM6069,Men's adidas Swim Coset II Slippers,Men,Economy,14.99,14.99,0.0,1699.87
Adidas,CM6073,Men's adidas Swim Slalon Slippers,Men,Economy,14.99,14.99,0.0,2482.34
Adidas,FV4525,Men's adidas Originals Streetball Shoes,Men,Competitve,109.99,109.99,0.0,1979.82
Adidas,CM6044,Men's adidas Swim Ozor 2.0 Slippers,Men,Economy,12.99,12.99,0.0,1426.3
Adidas,FV2875,Men's Originals ZX 750 HD Shoes,Men,Competitve,79.99,79.99,0.0,0.0
Adidas,FW2152,Men's adidas Originals ZX 8000 Shoes,Men,Competitve,129.99,129.99,0.0,18250.6
Adidas,FV2874,Men's Originals ZX 750 HD Shoes,Men,Competitve,79.99,79.99,0.0,7775.03
Adidas,CJ8072,MEN'S ADIDAS RUNNING LEGUS 1.0 SHOES,Men,Competitve,55.99,27.99,0.5,4836.67
Adidas,CJ8088,MEN'S ADIDAS RUNNING ARIUS 1.0 SHOES,Men,Economy,49.99,24.99,0.5,4003.4
Adidas,CK9657,Men's adidas Running Kalus Shoes,Men,Economy,42.99,21.49,0.5,1856.74
Adidas,AC7043,men's ADIDAS ORIGINALS PW HU HOLI STAN SMITH SHOES,Men,Competitve,99.99,49.99,0.5,4409.12
Adidas,FW9783,Men's adidas Originals ZX 8000 Shoes,Men,Competitve,129.99,129.99,0.0,20590.42
Adidas,F35607,Men's adidas Football Predator 19.1 Firm Ground Cleats,Men,Competitve,149.99,89.99,0.4,11014.78
Adidas,CJ8111,MEN'S ADIDAS RUNNING ERDIGA 3.0 SHOES,Men,Economy,42.99,21.49,0.5,2553.01
Adidas,CL7446,Men's adidas Running Kyris 4.0 Shoes,Men,Economy,42.99,21.49,0.5,3249.29
Adidas,G26990,Men's adidas Running PulseBoost HD Ltd Shoes,Men,Competitve,149.99,104.99,0.3,12283.83
Adidas,CJ0194,MEN'S ADIDAS OUTDOOR BEARN SHOES,Men,Competitve,59.99,29.99,0.5,701.77
Adidas,EH0021,Men's adidas Sport Inspired VS Pace Shoes,Men,Economy,39.99,27.99,0.3,2216.81
Adidas,B44861,MEN'S ADIDAS RUNNING ARGECY SHOES,Men,Competitve,55.99,27.99,0.5,3073.3
Adidas,EE7610,Men's adidas Tennis Courtsmash Shoes,Men,Competitve,55.99,33.59,0.4,3446.33
Adidas,BD7439,Men's adidas Originals Stan Smith Shoes,Men,Competitve,79.99,39.99,0.5,791.8
Adidas,F34604,MEN'S ADIDAS SPORT INSPIRED LITE RACER SHOES,Men,Economy,39.99,19.99,0.5,2482.76
Adidas,CJ8107,MEN'S ADIDAS RUNNING KIVARO 1.0 SHOES,Men,Economy,45.99,22.99,0.5,1862.19
