Date,Year,Post ID,Platform,Post Type,Content Type,Link,Post,Engagement Rate,Engagements,Reactions,Comments,Shares
2017-09-11,2017,36736245747_10155041439165748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155041439165748/,"10 years ago today, #KanyeWest released #Graduation! He went on to win Best Rap Album, Best Rap Solo Performance (""Stronger""), Best Rap Performance By A Duo Or Group (""Southside""), and Best Rap Song (""Good Life"") at the 50th #GRAMMYs in 2008. 

Take a look back at the GRAMMY winner's classic 2007 studio album track-by-track ➡️ grm.my/2w1Vz0D",0.0315,4090.0,308.0,26.0,23.0
2017-09-11,2017,9.07318E+17,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/907317877480587264,"10 years ago today, #KanyeWest released #Graduation, Best Rap Album at the 50th #GRAMMYs in 2008. Take a look back: https://t.co/ZCeLZFxQmT https://t.co/DqQScuaHiX",,6415.0,545.0,9.0,262.0
2017-09-12,2017,1.78847E+16,Instagram,Post,Carousel,https://www.instagram.com/p/BY8reKeA9uL/,"GRAMMY winner @Melissa_Etheridge took the time to sit down with a group of #GRAMMYU members (songwriters) at the iconic rock venue @TheFillmore in San Fran Francisco. She spoke about the difference between writing songs for commerce vs. writing songs for yourself, the use of metaphor as a great writing tool, and importance of bringing your own feel to a song, even when writing for someone else.

Each student had the opportunity to demo/perform a song! She gave feedback to each one about how to refine the song flow, how to ""give your chorus a bigger BAM!,"" and encouraged to build up the songs that feel the impact of choruses, among other advice. Swipe ↔️ to see more photos.",40.39,1454.0,1423.0,13.0,
2017-09-13,2017,36736245747_10155045469665748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155045469665748/,"Singer/songwriter BebeRexha opens up about the inspiration behind her song ""I Got You"" and what she'd do if she wasn't in music: grm.my/2w6hpQr",0.0352,3278.0,461.0,13.0,32.0
2017-09-13,2017,1.79028E+16,Instagram,Post,Photo,https://www.instagram.com/p/BY_30LbgEJS/,"""‘Innervisions’ by #StevieWonder is an album that really resonates with me. I called my album ‘Gumbo’ because it talked about a range of different subjects. I think ‘Innervisions’ did the same thing; you have “Jesus Children Of America,” and “Visions.” It’s not about one thing, it’s not just about #love, which Stevie talked about a lot, this album talks about many different things. Aside from his singing and the #music, I just always loved that what he was talking about was very broad."" - @pjmorton

Every Wednesday we’re looking to celebrate YOUR music collections with #InMyCollection! 🎶 Tell us your story of an album that has a special memory or has inspired you by using #InMyCollection. You could be featured right here!",58.37,1751.0,1730.0,11.0,
2017-09-13,2017,9.08088E+17,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/908088409389969408,What unreleased album are you most excited to hear this fall! Let us know by taking our poll ➡️ https://t.co/NDFoiOMRal https://t.co/H7TQS65xO1,,11903.0,1235.0,461.0,582.0
2017-09-14,2017,1.78737E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZByYy_gPz6/,"At the 40th #GRAMMYs in 1998, #WillSmith opened Music's Biggest Night with ""Men In Black"" and ""Gettin' Jiggy Wit It."" He took home the GRAMMY for Best Rap Solo Performance for ""Men In Black."" He dedicated his GRAMMY win to the late rappers Tupac Shakur (@2pac) and the Notorious B.I.G., and said their deaths had reminded him and other artists that they ""have a responsibility . . . for what goes into the impressionable ears of the people listening to the music we make."" #GRAMMYVault",69.45,4028.0,3976.0,16.0,
2017-09-14,2017,36736245747_10155047784245748,Facebook,Post,Photo,https://www.facebook.com/RecordingAcademy/posts/10155047784245748:0,"At the 40th #GRAMMYs in 1998, Will Smith opened Music's Biggest Night with ""Men In Black"" and ""Gettin' Jiggy Wit It.""  

He took home the GRAMMY for Best Rap Solo Performance for ""Men In Black.""  He dedicated his GRAMMY win to the late rappers 
2pac and The Notorious B.I.G., and said their deaths had reminded him and other artists that they ""have a responsibility . . . for what goes into the impressionable ears of the people listening to the music we make."" #GRAMMYVault",0.0249,1331.0,391.0,7.0,24.0
2017-09-14,2017,9.0836E+17,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/908359934433210369,.@mitchgrassi and @scotthoying started @SUP3RFRUIT as a vlog channel! Here's how they are expanding their footprint: https://t.co/dsXg2xDy1Q https://t.co/KfNlR7zlZk,,3494.0,828.0,19.0,369.0
2017-09-15,2017,1.78731E+16,Instagram,Post,Video,https://www.instagram.com/p/BZEqGLsgmsZ/,"Watch 👆👆👆 @BebeRexha open up about the inspiration behind her song ""I Got You."" Click the link in our bio to find out what her experience was working with @WizKhalifa and what she'd do if she wasn't in music.",48.09,2260.0,2143.0,19.0,
2017-09-16,2017,9.09106E+17,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/909106386298134528,Artists always make fashion statements on the #GRAMMYs red carpet! These 13 looks prove just that: https://t.co/O7Nc4RhF7U https://t.co/COogEwqeNS,,3498.0,183.0,8.0,40.0
2017-09-16,2017,9.09085E+17,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/909084518728060928,TODAY: Don't miss @GRAMMYMuseum's #FacebookLive stream with GRAMMY-nominated artist @ddlovato at 3 pm PT: https://t.co/bkHjMvQUc4 https://t.co/9ivEMXQFdS,,2734.0,830.0,15.0,455.0
2017-09-16,2017,36736245747_10155053450015748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/posts/10155053450015748,TUNE IN NOW: Watch an exclusive conversation with GRAMMY nominee Demi Lovato at the GRAMMY Museum!,0.029,3004.0,429.0,3.0,0.0
2017-09-16,2017,36736245747_10155053065280748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155053065280748/,"GRAMMY winners Mitch Grassi and Scott Hoying started Superfruit as a vlog channel in 2013!

Now, the duo is expanding their footprint: grm.my/2h3D1ml",0.0346,5084.0,461.0,14.0,17.0
2017-09-16,2017,1.78986E+16,Instagram,Post,Video,https://www.instagram.com/p/BZHWPBag5GV/,"Freestyling in the studio with @jackantonoff led BANKS (@hernameisbanks) to write ""Crowded Places,"" which was featured on @GirlsHBO.

Click the link in our bio ⬆️⬆️⬆️ to find out how she remains motivated, liberated, and creative.",20.65,1239.0,1224.0,4.0,
2017-09-16,2017,9.09132E+17,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/909132152448720896,".@NoahCyrus shares insight into the song ""Better Me"" that was originally written by her father @BillyRayCyrus: https://t.co/DuNGffnl1D https://t.co/jUo5ntRHBv",,4952.0,242.0,0.0,56.0
2017-09-17,2017,36736245747_10155055323845748,Facebook,Post,Photo,https://www.facebook.com/RecordingAcademy/posts/10155055323845748,On the #GRAMMYs red carpet fashion statements are always made!  These 13 looks prove just that: grm.my/2h7vfb6,0.1524,69395.0,1822.0,68.0,58.0
2017-09-17,2017,1.78999E+16,Instagram,Post,Carousel,https://www.instagram.com/p/BZJybQfg10d/,"Artists always make fashion statements on the #GRAMMYs red carpet. These looks prove that the only rule is...there are no rules!

Click the link in our bio ⬆️⬆️⬆️ to see 13 iconic GRAMMY fashion statements. 👠👗",65.29,5223.0,5023.0,59.0,
2017-09-17,2017,9.09564E+17,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/909564042481606656,".@PostMalone gets candid about the success of ""Congratulations"" and how @FrankDukes ➕ @MetroBoomin were involved: https://t.co/Ezuf2457I8 https://t.co/CaA0YCgQ22",,1514.0,164.0,0.0,34.0
2017-09-18,2017,36736245747_10155057614855748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155057614855748/,"Noah Cyrus shares insight into the song ""Better Me"" that was originally written by her father, Billy Ray Cyrus, her forthcoming debut album 'NC-17,' and touring with Katy Perry: grm.my/2h8I0lt",0.0414,5403.0,316.0,22.0,6.0
2017-09-18,2017,9.09868E+17,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/909868389224632320,".@hernameisbanks talks about the evolution of her live shows and her new single ""Crowded Places"":… https://t.co/xWmK8m5FYF",,4779.0,888.0,12.0,191.0
2017-09-18,2017,1.78984E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZL-eLPAM8S/,"What's the vibe on the road with @KendrickLamar? Is there an album collobration with @ErykahBadu in the future? 
Click the link in our bio ⬆️⬆️⬆️ to watch GRAMMY-nominated artist DRAM (@bigbabydram) answer these questions and others.",36.78,2354.0,2320.0,19.0,
2017-09-19,2017,1.786E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZPuVsHAgRw/,"We have the best seat in the house, front row! The talented @AlisonKrauss performing ""I Never Cared For You"" from her new album 'Windy City' at @radiocitymusichall! 🎶",69.96,1959.0,1950.0,2.0,
2017-09-19,2017,1.78746E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZPTZz_gnK0/,16-time GRAMMY winner @davidfoster is taking over the @GRAMMYMuseum's Instagram today! Follow the account 📲 for behind-the-scenes photos leading up to his acceptance of the #GRAMMYMuseum's Architects of Sound Award at tonight's Gala 🎶,112.41,5171.0,5026.0,72.0,
2017-09-19,2017,1.78736E+16,Instagram,Post,Video,https://www.instagram.com/p/BZPGCMfgtaq/,"'@NoahCyrus shares insight into the song ""Better Me"" that was originally written by her father, @BillyRayCyrus. 
Click the link in our bio ⬆️⬆️⬆️ to read about her forthcoming debut album 'NC-17,' touring with @KatyPerry, and why she credits @LadyGaga and Ben Howard as inspiration.",41.27,1692.0,1611.0,19.0,
2017-09-19,2017,1.7887E+16,Instagram,Post,Video,https://www.instagram.com/p/BZP1mxBAixZ/,"Amazing! @AlisonKrauss performs ""When You Say Nothing At All"" before ending her show at @radiocitymusichall! 🎶❤️",47.8,1434.0,1416.0,4.0,
2017-09-19,2017,1.78873E+16,Instagram,Post,Carousel,https://www.instagram.com/p/BZPkrOGAZL8/,We're excited to be with 27-time GRAMMY winner @AlisonKrauss as she takes the stage tonight at @radiocitymusichall!,85.32,2645.0,2609.0,10.0,
2017-09-19,2017,1.78734E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZP6YNPAz6K/,"We're ending the night with ""It's Goodbye And So Long To You."" @alisonkrauss just wrapped up at @radiocitymusichall!",12.83,1938.0,1925.0,6.0,
2017-09-20,2017,1.78995E+16,Instagram,Post,Photo,https://www.instagram.com/p/BZRwXlzAmBG/,"Calling all #music lovers! Every Wednesday we are celebrating your music 🎶 collections and we want to hear from you. 
1⃣. Snap a photo 📸 with your favorite album.
2⃣. Share 📲 what it means to you in the caption. 
3⃣. Use#InMyCollection and you could be featured!",38.97,6937.0,6517.0,204.0,
2017-09-21,2017,9.10909E+17,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/910908996072214529,GRAMMY winner @springsteen is donating proceeds from 'Houston '78' live album to @MusiCares Hurricane Relief Fund:… https://t.co/H8s5B9mGGi,,2095.0,463.0,7.0,151.0
2017-09-21,2017,36736245747_10155065957445748,Facebook,Post,Photo,https://www.facebook.com/RecordingAcademy/posts/10155065957445748,"Missy Elliott won her first GRAMMY at the 44th #GRAMMYs in 2002 for Best Rap Solo Performance for ""Get Ur Freak On."" She then went on to win three more #GRAMMYs: Best Female Rap Solo Performance ""Scream a.k.a. Itchin'"" (2003),  Best Female Rap Solo Performance for ""Work It"" (2004), and Vest Short Form Music Video for ""Lose Control"" (2006). #GRAMMYVault",0.0359,4016.0,654.0,30.0,29.0
2017-09-21,2017,1.78998E+16,Instagram,Post,Carousel,https://www.instagram.com/p/BZURiwgAF7j/,"Missy Elliott (@missymisdemeanorelliott) won her first GRAMMY at the 44th #GRAMMYs in 2002 for Best Rap Solo Performance for ""Get Ur Freak On."" She then went on to win three more #GRAMMYs: Best Female Rap Solo Performance ""Scream a.k.a. Itchin'"" (2003), Best Female Rap Solo Performance for ""Work It"" (2004), and Vest Short Form Music Video for ""Lose Control"" (2006). Swipe ↔️ to see more photos! #GRAMMYVault",23.09,3048.0,2983.0,34.0,
2017-09-21,2017,9.10949E+17,Twitter,Tweet,Link,https://twitter.com/RecordingAcad/status/910949296937295874,".@MissyElliott  won her first GRAMMY at the 44th #GRAMMYs in 2002 for Best Rap Solo Performance for ""Get Ur Freak O… https://t.co/LdtjtXSXU8",,1817.0,181.0,4.0,34.0
2017-09-22,2017,36736245747_10155069182675748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155069182675748/,Camila Cabello opens up about the creative process of her debut solo album 'The Hurting. The Healing. The Loving.' and touring with GRAMMY winner Bruno Mars: grm.my/2hoLeBJ,0.0357,3714.0,617.0,18.0,21.0
2017-09-23,2017,9.11675E+17,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/911675200487530496,".@DrakeBell opens up about his new EP 'Honest,' and what inspired his song ""Rewind"" https://t.co/MXb3D5k2Z1 https://t.co/H5lQj3oqJR",,1395.0,319.0,1.0,44.0
2017-09-23,2017,1.78767E+16,Instagram,Post,Video,https://www.instagram.com/p/BZZNzJ_ggsd/,"""I learned that the most important thing about pain and about going through a hard time is the only way to get through it is to get through it and not around it and not try to avoid it."" - @camila_cabello opens up about the creative process of her debut solo album 'The Hurting. The Healing. The Loving.' Click the link in our bio 👆👆👆 to read about her touring experience with GRAMMY winner @BrunoMars, the vulnerability in her music, being a hopeless romantic, and why love reigns supreme.",40.84,3676.0,3344.0,47.0,
2017-09-24,2017,9.1201E+17,Twitter,Tweet,Photo,https://twitter.com/RecordingAcad/status/912009958991962112,Stylists give insight into how fashion can enhance an artist's message and music  ➡️ https://t.co/Jht5VrXzg5 https://t.co/AlQuL67HkO,,1942.0,61.0,4.0,9.0
2017-09-24,2017,9.12053E+17,Twitter,Tweet,Video,https://twitter.com/RecordingAcad/status/912053036943634432,.@SUP3RFRUIT chose to release a two-part EP based on the way that fans consume music: https://t.co/QBNRsBjNhZ https://t.co/0YOJvYa0kr,,3037.0,1075.0,27.0,193.0
2017-09-25,2017,36736245747_10155076412925748,Facebook,Post,Video,https://www.facebook.com/RecordingAcademy/videos/10155076412925748/,"Reggae band SOJA puts their spin on Sinead O'Connor's GRAMMY-nominated song ""Nothing Compares 2 U.""

Watch the full video here: grm.my/2hvjk71",0.0682,52725.0,10281.0,425.0,1804.0
